hotel,city,url,price,rating,stars,price_range,lowest_price,highest_price
Hilton Dubai Palm Jumeirah,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d24851391-Reviews-Hilton_Dubai_Palm_Jumeirah-Dubai_Emirate_of_Dubai.html,47660,5.0,5.0,18 238 руб - 38 756 руб,18238,38756
"Hotel Indigo Dubai Downtown, An IHG Hotel",Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d14476134-Reviews-Hotel_Indigo_Dubai_Downtown_An_IHG_Hotel-Dubai_Emirate_of_Dubai.html,17378,5.0,5.0,11 764 руб - 21 703 руб,11764,21703
"Taj Exotica Resort & Spa, The Palm, Dubai",Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23843020-Reviews-Taj_Exotica_Resort_Spa_The_Palm_Dubai-Dubai_Emirate_of_Dubai.html,46465,5.0,5.0,21 521 руб - 41 310 руб,21521,41310
Rixos Premium Dubai JBR,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d12349800-Reviews-Rixos_Premium_Dubai_JBR-Dubai_Emirate_of_Dubai.html,54279,5.0,5.0,21 156 руб - 54 988 руб,21156,54988
Millennium Place Mirdif,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23803707-Reviews-Millennium_Place_Mirdif-Dubai_Emirate_of_Dubai.html,9200,5.0,,7 113 руб - 13 223 руб,7113,13223
The First Collection Business Bay,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d24171693-Reviews-The_First_Collection_Business_Bay-Dubai_Emirate_of_Dubai.html,12529,5.0,4.0,10 578 руб - 22 068 руб,10578,22068
Avani+ Palm View Dubai Hotel & Suites,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d21511241-Reviews-Avani_Palm_View_Dubai_Hotel_Suites-Dubai_Emirate_of_Dubai.html,15199,5.0,5.0,10 213 руб - 22 251 руб,10213,22251
"Lemon Tree Hotel, Jumeirah Dubai",Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d19738088-Reviews-Lemon_Tree_Hotel_Jumeirah_Dubai-Dubai_Emirate_of_Dubai.html,8607,5.0,3.0,8 572 руб - 13 496 руб,8572,13496
Rove Dubai Marina,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d13778873-Reviews-Rove_Dubai_Marina-Dubai_Emirate_of_Dubai.html,10025,5.0,3.5,8 298 руб - 14 226 руб,8298,14226
Парк Хаят Дубай,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d573855-Reviews-Park_Hyatt_Dubai-Dubai_Emirate_of_Dubai.html,33457,5.0,5.0,29 911 руб - 54 988 руб,29911,54988
Гросвенор Хаус Дубай,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d507352-Reviews-Grosvenor_House_A_Luxury_Collection_Hotel_Dubai-Dubai_Emirate_of_Dubai.html,40035,5.0,5.0,25 716 руб - 39 942 руб,25716,39942
Rove Expo City,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23630662-Reviews-Rove_Expo_City-Dubai_Emirate_of_Dubai.html,5122,5.0,3.0,4 560 руб - 8 116 руб,4560,8116
Address Beach Resort,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d21410295-Reviews-Address_Beach_Resort-Dubai_Emirate_of_Dubai.html,64367,5.0,5.0,36 932 руб - 71 038 руб,36932,71038
Novotel Bur Dubai,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d17670670-Reviews-Novotel_Bur_Dubai-Dubai_Emirate_of_Dubai.html,7382,5.0,4.0,6 931 руб - 11 946 руб,6931,11946
Address Sky View,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d16735656-Reviews-Address_Sky_View-Dubai_Emirate_of_Dubai.html,71567,5.0,5.0,32 282 руб - 67 390 руб,32282,67390
Premier Inn Dubai Dragon Mart Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d19650536-Reviews-Premier_Inn_Dubai_Dragon_Mart_Hotel-Dubai_Emirate_of_Dubai.html,5766,5.0,3.0,4 195 руб - 6 475 руб,4195,6475
"Mandarin Oriental Jumeira, Dubai",Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d15244079-Reviews-Mandarin_Oriental_Jumeira_Dubai-Dubai_Emirate_of_Dubai.html,135329,5.0,5.0,41 857 руб - 141 346 руб,41857,141346
The Lana - Dorchester Collection,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23951862-Reviews-The_Lana_Dorchester_Collection-Dubai_Emirate_of_Dubai.html,119112,5.0,,64 381 руб - 112 986 руб,64381,112986
Studio M Arabian Plaza,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d15559546-Reviews-Studio_M_Arabian_Plaza-Dubai_Emirate_of_Dubai.html,5888,5.0,3.0,5 107 руб - 9 666 руб,5107,9666
Sofitel Dubai the Obelisk,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d21321279-Reviews-Sofitel_Dubai_the_Obelisk-Dubai_Emirate_of_Dubai.html,17538,5.0,5.0,14 773 руб - 28 908 руб,14773,28908
Premier Inn Dubai Barsha Heights Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23798830-Reviews-Premier_Inn_Dubai_Barsha_Heights_Hotel-Dubai_Emirate_of_Dubai.html,9075,5.0,3.0,4 742 руб - 11 308 руб,4742,11308
W Dubai - Mina Seyahi (Adults only),Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23845669-Reviews-W_Dubai_Mina_Seyahi_Adults_only-Dubai_Emirate_of_Dubai.html,30377,5.0,5.0,25 716 руб - 48 696 руб,25716,48696
Kempinski The Boulevard Dubai,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d10451046-Reviews-Kempinski_The_Boulevard_Dubai-Dubai_Emirate_of_Dubai.html,38533,5.0,5.0,28 634 руб - 44 592 руб,28634,44592
voco Dubai The Palm,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d24093271-Reviews-Voco_Dubai_The_Palm-Dubai_Emirate_of_Dubai.html,34851,5.0,4.0,13 952 руб - 33 741 руб,13952,33741
"Crowne Plaza Dubai Marina, an IHG Hotel",Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d14076678-Reviews-Crowne_Plaza_Dubai_Marina_an_IHG_Hotel-Dubai_Emirate_of_Dubai.html,17722,5.0,5.0,14 499 руб - 24 439 руб,14499,24439
"Habtoor Palace Dubai, LXR Hotels & Resorts",Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d8631865-Reviews-Habtoor_Palace_Dubai_LXR_Hotels_Resorts-Dubai_Emirate_of_Dubai.html,22770,5.0,,19 059 руб - 36 841 руб,19059,36841
Rove Trade Centre,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d12370479-Reviews-Rove_Trade_Centre-Dubai_Emirate_of_Dubai.html,7880,5.0,3.0,5 927 руб - 9 757 руб,5927,9757
Super 8 by Wyndham Dubai Deira,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d21362659-Reviews-Super_8_by_Wyndham_Dubai_Deira-Dubai_Emirate_of_Dubai.html,6455,5.0,3.0,4 924 руб - 9 119 руб,4924,9119
Палас Уан & Онли Роял Мираж Дубай,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d306741-Reviews-One_Only_Royal_Mirage-Dubai_Emirate_of_Dubai.html,90462,5.0,5.0,28 725 руб - 87 726 руб,28725,87726
FIVE Jumeirah Village Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d18717692-Reviews-FIVE_Jumeirah_Village_Hotel-Dubai_Emirate_of_Dubai.html,14290,5.0,5.0,11 764 руб - 20 244 руб,11764,20244
JA Lake View Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d17659979-Reviews-JA_Lake_View_Hotel-Dubai_Emirate_of_Dubai.html,27805,5.0,5.0,14 226 руб - 28 908 руб,14226,28908
Rove City Centre,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d11667487-Reviews-Rove_City_Centre-Dubai_Emirate_of_Dubai.html,6346,5.0,3.0,5 836 руб - 10 396 руб,5836,10396
DoubleTree by Hilton Dubai Business Bay,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d12269090-Reviews-DoubleTree_by_Hilton_Dubai_Business_Bay-Dubai_Emirate_of_Dubai.html,,5.0,4.0,13 496 руб - 22 707 руб,13496,22707
"Оберой, Дубай",Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d4114901-Reviews-Anantara_Downtown_Dubai-Dubai_Emirate_of_Dubai.html,30230,5.0,5.0,14 499 руб - 29 272 руб,14499,29272
"Holiday Inn Yerevan - Republic Square, an IHG Hotel",Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d19625125-Reviews-Holiday_Inn_Yerevan_Republic_Square_an_IHG_Hotel-Yerevan.html,8478,5.0,,8 265 руб - 10 990 руб,8265,10990
Даниел Бутик отель,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d12385925-Reviews-Daniel_Boutique_Hotel-Yerevan.html,4738,5.0,,4 723 руб - 6 085 руб,4723,6085
Ojakh Hotel,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d19913185-Reviews-Ojakh_Hotel-Yerevan.html,,5.0,,2 543 руб - 2 906 руб,2543,2906
Orion Aparthotel,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d26398550-Reviews-Orion_Aparthotel-Yerevan.html,10871,5.0,,5 268 руб - 10 445 руб,5268,10445
RIS Dalma Collection Yerevan,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d14189004-Reviews-RIS_Dalma_Collection_Yerevan-Yerevan.html,6975,5.0,3.0,4 995 руб - 7 902 руб,4995,7902
Комитас Авеню Хостел,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d12494833-Reviews-Komitas_Guest_House-Yerevan.html,,5.0,,1 544 руб - 3 179 руб,1544,3179
Dave Hotel Yerevan,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d23804505-Reviews-Dave_Hotel_Yerevan-Yerevan.html,8262,5.0,4.0,7 357 руб - 9 355 руб,7357,9355
Sweet Sleep hostel,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d17473685-Reviews-Sweet_Sleep_Hostel-Yerevan.html,,5.0,,1 998 руб - 1 998 руб,1998,1998
Bonjour Boutique Hotel Yerevan,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d19694256-Reviews-Bonjour_Boutique_Hotel_Yerevan-Yerevan.html,5164,5.0,,4 814 руб - 6 721 руб,4814,6721
Welcome Yerevan  Apartments,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d15631678-Reviews-Welcome_Yerevan_Apartments-Yerevan.html,6300,5.0,,4 360 руб - 8 084 руб,4360,8084
Popock City Center,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d21004432-Reviews-Popock_City_Center-Yerevan.html,,5.0,,1 453 руб - 1 998 руб,1453,1998
Armenian Inn Hostel,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d17409386-Reviews-Armenian_Inn_Hostel-Yerevan.html,,5.0,,1 453 руб - 3 088 руб,1453,3088
Blur Inn Gallery,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d23176256-Reviews-Blur_Inn_Gallery-Yerevan.html,3442,5.0,,3 088 руб - 5 450 руб,3088,5450
Отель Фелингер Коллекшен,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d26626920-Reviews-Felinger_Collection_Hotel_Yerevan-Yerevan.html,8201,5.0,,6 812 руб - 9 173 руб,6812,9173
Бридж Хостел Ереван Армения,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d10102032-Reviews-Bridge_House_Armenia_Yerevan-Yerevan.html,3375,5.0,,3 361 руб - 3 361 руб,3361,3361
Гостевой дом Азоян,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d6648449-Reviews-Azoyan_Guest_House-Yerevan.html,7087,5.0,,5 813 руб - 7 902 руб,5813,7902
Downtown Suites Yerevan,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d23507385-Reviews-Downtown_Suites_Yerevan-Yerevan.html,7290,5.0,,7 266 руб - 9 083 руб,7266,9083
A Hotel Yerevan,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d17690285-Reviews-A_Hotel_Yerevan-Yerevan.html,6024,5.0,,3 724 руб - 7 539 руб,3724,7539
Hills Resort Hotel,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d25312688-Reviews-Hills_Resort_Hotel-Yerevan.html,10350,5.0,,6 449 руб - 9 991 руб,6449,9991
V.MOD Hotel,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d23928061-Reviews-V_MOD_Hotel-Yerevan.html,2925,5.0,,2 725 руб - 3 451 руб,2725,3451
Бутик-Отель Revive,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d26848835-Reviews-Revive_Boutique_Hotel-Yerevan.html,6750,5.0,,4 450 руб - 6 721 руб,4450,6721
Teryan Pushkin Apart Hotel,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d19630186-Reviews-Teryan_Pushkin_Apart_Hotel-Yerevan.html,6368,5.0,,5 268 руб - 7 266 руб,5268,7266
Glendale Boutique Hotel,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d23867538-Reviews-Glendale_Boutique_Hotel-Yerevan.html,3375,5.0,,2 997 руб - 4 087 руб,2997,4087
Popock Baghramyan,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d12269676-Reviews-Popock_Baghramyan-Yerevan.html,5265,5.0,,2 725 руб - 3 542 руб,2725,3542
Hotel Elion,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d24006239-Reviews-Hotel_Elion-Yerevan.html,3825,5.0,,3 270 руб - 3 815 руб,3270,3815
Garni Hinyard,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d15232085-Reviews-Garni_Hinyard-Yerevan.html,,5.0,,7 902 руб - 8 084 руб,7902,8084
Master's House Dayan,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d10817665-Reviews-Master_s_House_Dayan-Yerevan.html,,5.0,,2 725 руб - 5 359 руб,2725,5359
The Friends Hotel,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d25217197-Reviews-The_Friends_Hotel-Yerevan.html,,5.0,,2 361 руб - 2 906 руб,2361,2906
New Ереван,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d21071730-Reviews-New_Yerevan-Yerevan.html,,5.0,,1 090 руб - 1 544 руб,1090,1544
Alex Hotel,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d14803097-Reviews-Alex_Hotel-Yerevan.html,,5.0,2.0,1 824 руб - 4 742 руб,1824,4742
Мини Хостел Тигранян 5,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d10454255-Reviews-Mini_Hostel_Tigranyan_5-Yerevan.html,,5.0,,1 824 руб - 2 462 руб,1824,2462
гостиничный Рим,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d5218005-Reviews-Hotel_Roma-Yerevan.html,,5.0,4.0,4 286 руб - 5 471 руб,4286,5471
Даниел Бутик отель,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d12385925-Reviews-Daniel_Boutique_Hotel-Yerevan.html,4799,5.0,,4 742 руб - 6 110 руб,4742,6110
Ojakh Hotel,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d19913185-Reviews-Ojakh_Hotel-Yerevan.html,,5.0,,2 553 руб - 2 918 руб,2553,2918
RIS Dalma Collection Yerevan,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d14189004-Reviews-RIS_Dalma_Collection_Yerevan-Yerevan.html,7064,5.0,3.0,5 107 руб - 7 934 руб,5107,7934
Комитас Авеню Хостел,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d12494833-Reviews-Komitas_Guest_House-Yerevan.html,,5.0,,1 550 руб - 3 192 руб,1550,3192
Dave Hotel Yerevan,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d23804505-Reviews-Dave_Hotel_Yerevan-Yerevan.html,8367,5.0,4.0,7 386 руб - 9 484 руб,7386,9484
Sweet Sleep hostel,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d17473685-Reviews-Sweet_Sleep_Hostel-Yerevan.html,2051,5.0,,2 006 руб - 2 006 руб,2006,2006
Патриотт,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d17451400-Reviews-Patriott_hotel-Yerevan.html,4535,5.0,,3 465 руб - 4 468 руб,3465,4468
Blur Inn Gallery,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d23176256-Reviews-Blur_Inn_Gallery-Yerevan.html,3486,5.0,,3 100 руб - 5 471 руб,3100,5471
Welcome Yerevan  Apartments,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d15631678-Reviews-Welcome_Yerevan_Apartments-Yerevan.html,,5.0,,4 468 руб - 8 116 руб,4468,8116
Bonjour Boutique Hotel Yerevan,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d19694256-Reviews-Bonjour_Boutique_Hotel_Yerevan-Yerevan.html,5230,5.0,,5 016 руб - 6 748 руб,5016,6748
Норк Отель,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d17332164-Reviews-Nork_Hotel-Yerevan.html,5129,5.0,,5 107 руб - 6 931 руб,5107,6931
Armenian Inn Hostel,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d17409386-Reviews-Armenian_Inn_Hostel-Yerevan.html,3158,5.0,,1 459 руб - 3 100 руб,1459,3100
Отель Фелингер Коллекшен,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d26626920-Reviews-Felinger_Collection_Hotel_Yerevan-Yerevan.html,8306,5.0,,6 748 руб - 9 301 руб,6748,9301
Бридж Хостел Ереван Армения,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d10102032-Reviews-Bridge_House_Armenia_Yerevan-Yerevan.html,3418,5.0,,3 374 руб - 3 374 руб,3374,3374
Гостевой дом Азоян,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d6648449-Reviews-Azoyan_Guest_House-Yerevan.html,7178,5.0,,5 836 руб - 7 934 руб,5836,7934
A Hotel Yerevan,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d17690285-Reviews-A_Hotel_Yerevan-Yerevan.html,6101,5.0,,3 739 руб - 7 660 руб,3739,7660
Hills Resort Hotel,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d25312688-Reviews-Hills_Resort_Hotel-Yerevan.html,10482,5.0,,6 383 руб - 10 305 руб,6383,10305
V.MOD Hotel,Ереван,https://www.tripadvisor.ru/Hotel_Review-g293932-d23928061-Reviews-V_MOD_Hotel-Yerevan.html,2962,5.0,,2 736 руб - 3 465 руб,2736,3465
Кемпински Нил Отель Каир,Каир,https://www.tripadvisor.ru/Hotel_Review-g294201-d1597516-Reviews-Kempinski_Nile_Hotel_Cairo-Cairo_Cairo_Governorate.html,20710,5.0,5.0,18 421 руб - 25 898 руб,18421,25898
Триумп Отель,Каир,https://www.tripadvisor.ru/Hotel_Review-g294201-d1201610-Reviews-Triumph_Plaza_Hotel-Cairo_Cairo_Governorate.html,,5.0,4.0,6 748 руб - 8 207 руб,6748,8207
Triumph Luxury Hotel,Каир,https://www.tripadvisor.ru/Hotel_Review-g294201-d15190206-Reviews-Triumph_Luxury_Hotel-Cairo_Cairo_Governorate.html,15147,5.0,5.0,14 135 руб - 18 603 руб,14135,18603
The St,Каир,https://www.tripadvisor.ru/Hotel_Review-g294201-d12527818-Reviews-The_St_Regis_Cairo-Cairo_Cairo_Governorate.html,31752,5.0,5.0,31 643 руб - 45 413 руб,31643,45413
Prime Residence New Cairo,Каир,https://www.tripadvisor.ru/Hotel_Review-g294201-d15726552-Reviews-Prime_Residence_New_Cairo-Cairo_Cairo_Governorate.html,,5.0,5.0,6 475 руб - 8 754 руб,6475,8754
Cairo Hub Hostel,Каир,https://www.tripadvisor.ru/Hotel_Review-g294201-d21080139-Reviews-Cairo_Hub_Hostel-Cairo_Cairo_Governorate.html,4038,5.0,,1 641 руб - 4 012 руб,1641,4012
Al Masah Hotel And Spa,Каир,https://www.tripadvisor.ru/Hotel_Review-g294201-d23613637-Reviews-Al_Masah_Hotel_And_Spa-Cairo_Cairo_Governorate.html,,5.0,4.5,7 569 руб - 8 937 руб,7569,8937
Meritamen Guest House,Каир,https://www.tripadvisor.ru/Hotel_Review-g294201-d12317012-Reviews-Meritamen_Guest_House-Cairo_Cairo_Governorate.html,,5.0,3.0,1 003 руб - 2 918 руб,1003,2918
Philo Hotel,Каир,https://www.tripadvisor.ru/Hotel_Review-g294201-d26860311-Reviews-Philo_Hotel-Cairo_Cairo_Governorate.html,4755,5.0,,3 465 руб - 4 742 руб,3465,4742
Фэрмонт Тауэрс Хелиополис,Каир,https://www.tripadvisor.ru/Hotel_Review-g294201-d754516-Reviews-Waldorf_Astoria_Cairo_Heliopolis-Cairo_Cairo_Governorate.html,26338,5.0,5.0,27 996 руб - 35 200 руб,27996,35200
Gamaleya Boutique Hotel,Каир,https://www.tripadvisor.ru/Hotel_Review-g294201-d23925153-Reviews-Gamaleya_Boutique_Hotel-Cairo_Cairo_Governorate.html,11041,5.0,,5 380 руб - 9 849 руб,5380,9849
